query_id,doc_id,rank,score,text
87452,95475,17,99.306435,"As of October 1, 2015, there have been 2,326 U.S. military deaths in the War in Afghanistan. 1,856 of these deaths have been the result of hostile action.20,083 American servicemembers have also been wounded in action during the war. In addition, there were 1,173 U.S. civilian contractor fatalities.f the 67, four died due to hostile action; a Marine and a civilian DoD employee killed by terrorist gunmen in Kuwait and two military airmen killed by a lone wolf terrorist in Germany. The website iCasualties.org lists, as of October 1, 2015, 2,271 servicemembers as having died in Afghanistan, Pakistan and Uzbekistan."
87452,5286924,18,99.21087,"Suicide rates in the military were traditionally lower than among civilians in the same age range, but in 2004 the suicide rate in the U.S. Army began to climb, surpassing the civilian rate in 2008. Substance use is involved in many of these suicides. The 2010 report of the Army Suicide Prevention Task Force found that 29 percent of active duty Army suicides from fiscal year (FY) 2005 to FY 2009 involved alcohol or drug use; and in 2009, prescription drugs were involved in almost one third of them."
87452,8436576,19,99.20849,"Military Suicides: One U.S. Veteran Dies Every 65 Minutes 3.8k WASHINGTON, Feb 1 (Reuters) - The most extensive study yet by the U.S. government on suicide among military veterans shows more veterans are killing themselves than previously thought, with 22 deaths a day - or one every 65 minutes, on average."
87452,8081937,20,99.18471,"Military and civilian fatalities. According to WHO World health report 2004, deaths from intentional injuries (including war, violence, and suicide) were estimated to be 2.8% of all deaths. In the same report, unintentional injury was estimated to be responsible for 6.2% of all deaths. See also. List of causes of death by rate"
87452,3505333,21,99.08091,CIA agent and female U.S. soldier killed in. Afghanistan suicide bombing. A senior U.S. defense official says an agent for the Central Intelligence Agency was among those killed in a suicide bombing at an Afghan intelligence office â the latest so-called 'insider attack' in the war.
87452,4814582,22,99.07681,"As of October 1, 2015, there have been 2,326 U.S. military deaths in the War in Afghanistan. 1,856 of these deaths have been the result of hostile action.20,083 American servicemembers have also been wounded in action during the war. In addition, there were 1,173 U.S. civilian contractor fatalities.At the end of May 2010, the number of American fatalities was reported to have reached 1,000.f the 67, four died due to hostile action; a Marine and a civilian DoD employee killed by terrorist gunmen in Kuwait and two military airmen killed by a lone wolf terrorist in Germany. The website iCasualties.org lists, as of October 1, 2015, 2,271 servicemembers as having died in Afghanistan, Pakistan and Uzbekistan."
87452,4872055,23,99.03671,"6,500 former military personnel killed themselves in 2012. More veterans succumbed to suicide than were killed in Iraq. In 2012, 177 active-duty soldiers committed suicide, conversely 176 soldiers were killed in combat. In other words, more soldiers committed suicide compared to being killed in action. In 2012, the study concluded that Army had the highest number of suicides compared to any other service branch."
87452,7965011,24,98.98896,"Suicide Prevention. According to the January 2014 Veterans Health Administration report (PDF | 855 KB), the suicide rate among male and female veterans and military service members exceeds the national rate for the general population. Veterans comprise 20% of national suicides, with approximately 22 veterans dying by suicide every day."
87452,8436575,25,98.911964,"Figures on the third quarters of 2015 and 2014 showed suicides in the active duty Navy increased to 11 from seven; in the active duty Air Force to 16 from 13; and in the active duty Army to 32 from 31. Through all of 2014, the number of suicides recorded for the active duty military was 273, and for the reserves it was 170, for a total of 443. Through the first three quarters of 2015, the number of suicides for active duty was 202 and the number for the reserves was 161, for a total of 363."
87452,8344197,26,98.89127,"The rest were either unknown (21 percent), criminals (11 percent) or Iraqi forces (one percent). Heart conditions were the most common cause of non-violent death from 2003-2011 -- indicating a key role of stress in war-related deaths -- followed by chronic illness and cancer."
87452,8436579,27,98.88747,"The number of suicide deaths in the U.S. military surged to a record 349 last year â more than the 295 Americans who died fighting in Afghanistan in 2012. The numbers were first reported by the AP; NPR has confirmed them. The new figures show that the number of military suicides rose from 2011, when 301 such deaths were reported."
87452,5746167,28,98.85269,"One of the main causes of suicide in the socio-cultural category is the feeling of being isolated or not being accepted by others. Feelings of isolation can be caused by sexual orientation, religious beliefs, and gender identity. Other possible suicide catalysts from this category include: 1  difficulty seeking help."
87452,8680815,29,98.84298,"Post-traumatic stress disorder (PTSD), a lack of support on the home front, and a growing drug and substance abuse problem among troops were major problems for American troops during the Vietnam War, leading many to suffer from mental illness and even commit suicide years later."
87452,5659953,30,98.758385,"U.S. Military Casualties of the Global War on Terror. This topic specifically contains over 6,600 records of U.S. military officers and soldiers who died as a result of either a hostile or non-hostile occurrence in the Global War on Terror (2001 - Present) during Operation Enduring Freedom, Operation Iraqi Freedom, and Operation New Dawn."
87452,2205470,31,98.56644,The number of suicide deaths in the U.S. military surged to a record 349 last year â more than the 295 Americans who died fighting in Afghanistan in 2012. The numbers were first reported by the AP; NPR has confirmed them.
87452,5878827,32,98.5169,"Over 6,800 US service members and over 6,900 contractors have died in the wars in Iraq and Afghanistan. An unusually high percentage of young veterans have died since returning home, many as a result of drug overdoses, vehicle crashes, or suicide."
87452,5751686,33,98.46334,"Suicide prevention is a major objective of the Battle Buddy system. In 2006, the suicide rate in the United States Army increased by 37% and, by 2009, there were 344 completed suicides by military personnel (211 of whom were members of the Army)."
87452,1395625,34,98.45364,"The suicide rate for men in the Army National Guard was 34.2-per-100,000,Pentagon data shows. For full-time troops across the U.S. military, the suicide rate peaked at 22.7-per-100,000 in 2012 and fell to 19.1-per-100,000 last year, according to the Pentagon."
